course_type,course_title,course_rating,course_link,course_skill,course_job
Course,Computational Neuroscience,4.7,https://www.coursera.org/learn/computational-neuroscience,"['Computational Neuroscience', 'Artificial Neural Network', 'Reinforcement Learning', 'Biological Neuron Model']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Computer Programming,4.4,https://www.coursera.org/learn/introduction-to-computer-programming,[],"['Geologists', 'IT Managers', 'Auditors', 'Social Workers', 'Customer Care Reps']"
Course,Introduction to Statistics & Data Analysis in Public Health,4.7,https://www.coursera.org/learn/introduction-statistics-data-analysis-public-health,"['Run basic analyses in R', 'R Programming', 'Understand common data distributions and types of variables', 'Formulate a scientific hypothesis']","['Medical Doctors', 'Dentists', 'Paramedics', 'Pharmacists', 'Biologists']"
Course,Microservices - Fundamentals,4.5,https://www.coursera.org/learn/intro-ibm-microservices,[],"['Technical Leads', 'Software Engineers', 'IT Support', 'System Administrators', 'Systems Analysts', 'Technical Leads', 'Software Engineers', 'IT Support', 'System Administrators', 'Systems Analysts']"
Course,Boosting Creativity for Innovation,4.8,https://www.coursera.org/learn/boosting-creativity-innovation,[],"['Instructional Designers', 'Entrepreneurs', 'Product Managers', 'Chief Operations Officers (COOs)', 'Business Developers']"
Course,Foundations of Business Strategy,4.8,https://www.coursera.org/learn/uva-darden-foundations-business-strategy,"['Capabilities Analysis', 'Business Strategy', 'Competitive Position', 'Strategic Analysis', 'Industry Structure']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Spanish Vocabulary: Meeting People,4.6,https://www.coursera.org/learn/spanish-vocabulary-meeting-people,[],"['Chemists', 'Librarians', 'Translators', 'Retailers', 'Actors', 'Chemists', 'Librarians', 'Translators', 'Retailers', 'Actors']"
Course,Digital Competition in Financial Services,4.6,https://www.coursera.org/learn/digital-competition-financial-services,"['Financial Services', 'Digital Strategy', 'Financial Technology', 'Business Ecosystem']","['Risk Managers', 'Auditors', 'Chief Financial Officers (CFOs)', 'Financial Advisors', 'Economists', 'Risk Managers', 'Auditors', 'Chief Financial Officers (CFOs)', 'Financial Advisors', 'Economists']"
Course,Success,4.8,https://www.coursera.org/learn/wharton-succcess,"['goal setting', 'Happiness', 'Personality Development', 'Personal Development']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Managing G Suite,4.8,https://www.coursera.org/learn/managing-g-suite,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Circular Economy - Sustainable Materials Management,4.8,https://www.coursera.org/learn/circular-economy,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Six Sigma Principles,4.6,https://www.coursera.org/learn/six-sigma-principles,"['Lean Six Sigma', 'Process Improvement', 'Six Sigma', 'Lean Methods']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Getting Started with AI using IBM Watson,4.4,https://www.coursera.org/learn/ai-with-ibm-watson,"['Deep Learning', 'Application Programming Interfaces (API)', 'Artificial Intelligence (AI)', 'Machine Learning', 'watson']","['Chief Technology Officers (CTOs)', 'Machine Learning Engineers', 'Technical Solutions Engineers', 'Data Analysts', 'Customer Care Reps', 'Chief Technology Officers (CTOs)', 'Machine Learning Engineers', 'Technical Solutions Engineers', 'Data Analysts', 'Customer Care Reps']"
Course,Essential Design Principles for Tableau,4.5,https://www.coursera.org/learn/dataviz-design,"['Data Analysis', 'Tableau Software', 'Data Virtualization', 'Data Visualization (DataViz)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Julia Scientific Programming,4.5,https://www.coursera.org/learn/julia-programming,"['Julia (Programming Language)', 'Computer Programming', 'Ipython', 'Data Visualization (DataViz)']","['Scientists', 'Data Scientists', 'Risk Managers', 'Machine Learning Engineers', 'Researchers']"
Course,Smart Cities – Management of Smart Urban Infrastructures,4.6,https://www.coursera.org/learn/smart-cities,"['Management', 'City Planning', 'City Management', 'Smart City']","['Economists', 'Consultants', 'Associates', 'Project Managers', 'Entrepreneurs']"
Course,The Unix Workbench,4.7,https://www.coursera.org/learn/unix,"['Shell Script', 'Github', 'Bash (Unix Shell)', 'Cloud Computing']","['Security Engineers', 'Systems Engineers', 'Data Scientists', 'Scientists', 'Process Analysts']"
Course,Clinical Terminology for International and U.S. Students,4.7,https://www.coursera.org/learn/clinical-terminology,"['English Language', 'Clinical Experience', 'Vital Signs', 'Medical Device']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Inferential Statistics,4.8,https://www.coursera.org/learn/inferential-statistics-intro,"['Statistical Inference', 'Statistical Hypothesis Testing', 'R Programming']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Intellectual Property,4.7,https://www.coursera.org/learn/introduction-intellectual-property,"['Brand Management', 'Asset Management', 'Value Proposition', 'Intellectual Property']","['Lawyers', 'Entrepreneurs', 'Presidents', 'Professors', 'Financial Analysts']"
Course,Information Security: Context and Introduction,4.6,https://www.coursera.org/learn/information-security-data,"['Cybersecurity', 'Cryptography', 'Information Security (INFOSEC)', 'Security Management']","['Security Engineers', 'Risk Managers', 'Auditors', 'IT Support', 'Process Analysts']"
Course,Industrial IoT on Google Cloud Platform,4.6,https://www.coursera.org/learn/iiot-google-cloud-platform,"['Bigquery', 'Internet Of Things (IOT)', 'Cloud Computing', 'Communications Protocol']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Technology of Music Production,4.8,https://www.coursera.org/learn/technology-of-music-production,"['Audio Production', 'Audio Recording', 'Music', 'Sound Design', 'Audio Editing']","['Musicians', 'Librarians', 'Writers', 'Chief Technology Officers (CTOs)', 'Data Scientists', 'Musicians', 'Librarians', 'Writers', 'Chief Technology Officers (CTOs)', 'Data Scientists']"
Course,Internet Connection: How to Get Online?,4.7,https://www.coursera.org/learn/internet-connection-how-to-get-online,"['Network Simulation', 'Network Packet', 'Peer-To-Peer', 'Ip Address']","['Communication Technicians', 'Technical Support Associates', 'Security Engineers', 'System Administrators', 'IT Support']"
Course,Think Again I: How to Understand Arguments,4.6,https://www.coursera.org/learn/understanding-arguments,"['Evaluation', 'Interpretation', 'Language', 'Linguistics']","['Psychiatrists', 'Librarians', 'Instructional Designers', 'Customer Care Reps', 'Lawyers']"
Course,Python Programming: A Concise Introduction,4.6,https://www.coursera.org/learn/python-programming-introduction,"['Python Syntax And Semantics', 'Python Libraries', 'Computer Programming', 'Python Programming']","['Risk Managers', 'Biologists', 'Security Engineers', 'Data Scientists', 'Data Analysts']"
Course,Introduction to Typography,4.8,https://www.coursera.org/learn/typography,"['Adobe Indesign', 'History', 'Creativity', 'Graphics']","['Graphic Designers', 'Artists', 'Designers', 'UI/UX Designers', 'User Experience Researchers']"
Course,In the Studio: Postwar Abstract Painting,4.9,https://www.coursera.org/learn/painting,"['Art History', 'Art', 'History', 'Color Theory']","['Artists', 'Creative Directors', 'Translators', 'Actors', 'Graphic Designers']"
Course,Security Operations and Administration,4.7,https://www.coursera.org/learn/security-operations-administration-sscp,[],"['Technical Support Associates', 'Engineers', 'Software Engineers', 'Technical Support Associates', 'Engineers', 'Software Engineers']"
Course,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",4.9,https://www.coursera.org/learn/incident-response-recovery-risks-sscp,[],"['Risk Managers', 'Technical Support Associates', 'Data Analysts', 'Consultants', 'Engineers']"
Course,Social Impact Strategy: Tools for Entrepreneurs and Innovators,4.7,https://www.coursera.org/learn/social-impact,"['Market Analysis', 'Business Model', 'Business Modeling', 'Social Entrepreneurship']","['Entrepreneurs', 'Public Relations Specialists', 'Chief Operations Officers (COOs)', 'Executive Directors', 'Social Workers']"
Course,Cultural Competence - Aboriginal Sydney,4.7,https://www.coursera.org/learn/cultural-competence-aboriginal-sydney,[],"['Social Workers', 'Marketing Specialists', 'Teachers', 'Lawyers', 'Professors', 'Social Workers', 'Marketing Specialists', 'Teachers', 'Lawyers', 'Professors']"
Course,Whole genome sequencing of bacterial genomes - tools and applications,4.6,https://www.coursera.org/learn/wgs-bacteria,"['Nucleotide', 'Antimicrobial', 'Genome', 'Microbiology']","['Biologists', 'Scientists', 'Biostatisticians', 'Paramedics', 'Researchers', 'Biologists', 'Scientists', 'Biostatisticians', 'Paramedics', 'Researchers']"
Course,Understanding Terrorism and the Terrorist Threat,4.7,https://www.coursera.org/learn/understandingterror,[],"['Journalists', 'Marketing Specialists', 'Lawyers', 'Researchers', 'Entrepreneurs']"
Course,Learn to Speak Korean 1,4.9,https://www.coursera.org/learn/learn-speak-korean1,[],"['Translators', 'Tutors', 'Paralegals', 'Chefs', 'Customer Care Reps']"
Course,"Cloud Computing Concepts, Part 1",4.5,https://www.coursera.org/learn/cloud-computing,"['Distributed Algorithm', 'Distributed Computing', 'C++', 'Cloud Computing']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Improving Communication Skills,4.6,https://www.coursera.org/learn/wharton-communication-skills,"['goal setting', 'Communication', 'Negotiation', 'Deception']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to GIS Mapping,4.8,https://www.coursera.org/learn/introduction-gis-mapping,"['Geographic Information System (GIS)', 'Cartography', 'Esri', 'Mapping', 'Spatial Analysis']","['Geologists', 'Scientists', 'Data Scientists', 'Researchers', 'Data Analysts', 'Geologists', 'Scientists', 'Data Scientists', 'Researchers', 'Data Analysts']"
Course,Cybersecurity and Its Ten Domains,4.2,https://www.coursera.org/learn/cyber-security-domain,"['Cybersecurity', 'Cryptography', 'Information Security (INFOSEC)', 'Cyber-Security Regulation']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Building AI Powered Chatbots Without Programming,4.7,https://www.coursera.org/learn/building-ai-powered-chatbots,[],"['Technical Writers', 'Chief Technology Officers (CTOs)', 'IT Managers', 'Entrepreneurs', 'Machine Learning Engineers']"
Course,Measuring Disease in Epidemiology,4.6,https://www.coursera.org/learn/measuring-disease-epidemiology,"['incidence', 'Epidemiology', 'Prevalence', 'association']","['Medical Doctors', 'Pharmacists', 'Researchers', 'Data Scientists', 'Research Assistants', 'Medical Doctors', 'Pharmacists', 'Researchers', 'Data Scientists', 'Research Assistants']"
Course,Positive Psychology: Applications and Interventions,4.8,https://www.coursera.org/learn/positive-psychology-applications,"['Character Strengths And Virtues', 'goal setting', 'Positive Psychology', 'Savoring']","['Therapists', 'Psychologists', 'Auditors', 'HR Specialists', 'Entrepreneurs', 'Therapists', 'Psychologists', 'Auditors', 'HR Specialists', 'Entrepreneurs']"
Course,Introduction to Augmented Reality and ARCore,4.4,https://www.coursera.org/learn/ar,[],"['Associate Directors', 'Designers', 'Instructional Designers', 'Systems Analysts', 'Technical Writers']"
Course,Understanding Plants - Part I: What a Plant Knows,4.8,https://www.coursera.org/learn/plantknows,"['Plant Biology', 'Genetics', 'Cell Biology', 'Plant']","['Biologists', 'Technical Writers', 'Artists', 'Librarians', 'Retailers']"
Course,Managing Social and Human Capital,4.5,https://www.coursera.org/learn/wharton-social-human-capital,"['Decision-Making', 'Change Management', 'Human Resources (HR)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Leading Healthcare Quality and Safety,4.8,https://www.coursera.org/learn/quality-healthcare,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Tricky American English Pronunciation,4.7,https://www.coursera.org/learn/tricky-american-english-pronunciation,[],"['Translators', 'Pharmacists', 'Economists', 'Customer Service Agents', 'Teachers', 'Translators', 'Pharmacists', 'Economists', 'Customer Service Agents', 'Teachers']"
Course,Data Science Ethics,4.6,https://www.coursera.org/learn/data-science-ethics,[],"['Editors', 'Data Scientists', 'Data Analysts', 'Lawyers', 'Business Analysts']"
Course,English Composition I,4.6,https://www.coursera.org/learn/english-composition,"['Essay Writing', 'English Language', 'Academic Writing', 'Editing']","['User Experience Researchers', 'Translators', 'Artists', 'Biologists', 'Customer Care Reps', 'User Experience Researchers', 'Translators', 'Artists', 'Biologists', 'Customer Care Reps']"
Course,From the Big Bang to Dark Energy,4.8,https://www.coursera.org/learn/big-bang,[],"['Translators', 'Retailers', 'Scientists', 'Writers', 'Public Relations Specialists', 'Translators', 'Retailers', 'Scientists', 'Writers', 'Public Relations Specialists']"
Course,Visual Analytics with Tableau,4.5,https://www.coursera.org/learn/dataviz-visual-analytics,"['Visual Analytics', 'Map', 'Tableau Software', 'Data Visualization (DataViz)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to C# Programming and Unity,4.8,https://www.coursera.org/learn/introduction-programming-unity,"['Video Game Development', 'C Sharp (C#) (Programming Language)', 'Unity (User Interface)', 'Game Programming']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Chinese for HSK 1,4.8,https://www.coursera.org/learn/hsk-1,[],"['Paralegals', 'Translators', 'Assistants', 'Retailers', 'Artists', 'Paralegals', 'Translators', 'Assistants', 'Retailers', 'Artists']"
Course,Cost and Economics in Pricing Strategy,4.8,https://www.coursera.org/learn/uva-darden-bcg-pricing-strategy-cost-economics,"['Cost-Based Pricing', 'Channel and Direct-to-Consumer Pricing', 'Pricing Strategies', 'Price Discrimination', 'Price Elasticity Of Demand']","['Economists', 'Risk Managers', 'Marketing Specialists', 'Business Analysts', 'Data Scientists']"
Course,Risk governance: Engage the board,5,https://www.coursera.org/learn/risk-governance-engage-the-board,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Cloud Identity,4.4,https://www.coursera.org/learn/cloud-identity,"['Identity Management (IDM)', 'Google', 'Security Assertion Markup Language (SAML)', 'Cloud Computing']","['System Administrators', 'Security Engineers', 'Technical Solutions Engineers', 'IT Managers', 'Operations Managers']"
Course,"Sleep: Neurobiology, Medicine, and Society",4.8,https://www.coursera.org/learn/sleep,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,De-Mystifying Mindfulness,4.8,https://www.coursera.org/learn/mindfulness,"['Philosophy', 'Gratitude', 'Mindfulness', 'Meditation']","['Therapists', 'Psychologists', 'Social Workers', 'Nutritionists', 'HR Specialists', 'Therapists', 'Psychologists', 'Social Workers', 'Nutritionists', 'HR Specialists']"
Course,Data Visualization with Advanced Excel,4.8,https://www.coursera.org/learn/advanced-excel,"['Dashboard (Business)', 'Microsoft Excel', 'Data Virtualization', 'Data Visualization (DataViz)']","['Chief Financial Officers (CFOs)', 'Auditors', 'Controllers', 'Accountants', 'Financial Analysts']"
Course,University Teaching,4.8,https://www.coursera.org/learn/university-teaching,"['Teaching', 'Management', 'Instructional Design', 'Teaching Method']","['Professors', 'Researchers', 'Teachers', 'Therapists', 'Research Assistants']"
Course,"Teach English Now! Second Language Reading, Writing, and Grammar",4.9,https://www.coursera.org/learn/tesol-writing,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Living with Dementia: Impact on Individuals, Caregivers, Communities and Societies",4.7,https://www.coursera.org/learn/dementia-care,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Ethics, Technology and Engineering",4.3,https://www.coursera.org/learn/ethics-technology-engineering,[],"['Designers', 'Professors', 'Researchers', 'Data Scientists', 'Engineers']"
Course,Infonomics I: Business Information Economics and Data Monetization,4.9,https://www.coursera.org/learn/infonomics-1,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Differential Equations for Engineers,4.8,https://www.coursera.org/learn/differential-equations-engineers,"['Differential Equations', 'Ordinary Differential Equation', 'Partial Differential Equation (PDE)', 'Engineering Mathematics']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The hidden value – Lean in manufacturing and services,4.7,https://www.coursera.org/learn/lean-manufacturing-services,"['Value Stream Mapping', 'Lean Manufacturing', 'Lean Thinking', 'Lean Methods']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),4.6,https://www.coursera.org/learn/business-model-canvas,"['Business Plan', 'Business Model', 'Business Modeling', 'Value Proposition']","['Entrepreneurs', 'User Experience Researchers', 'Project Coordinators', 'Chief Financial Officers (CFOs)', 'Product Managers', 'Entrepreneurs', 'User Experience Researchers', 'Project Coordinators', 'Chief Financial Officers (CFOs)', 'Product Managers']"
Course,Intercultural Management,4.6,https://www.coursera.org/learn/intercultural,"['Negotiation', 'Intercultural Competence', 'Cross-Cultural Communication', 'Intercultural Communication']","['HR Specialists', 'Social Workers', 'Human Resources', 'Professors', 'Project Managers']"
Course,Introduction to Cyber Attacks,4.7,https://www.coursera.org/learn/intro-cyber-attacks,"['Cybersecurity', 'Information Security (INFOSEC)', 'Denial-Of-Service Attack (DOS)', 'Risk Assessment']","['Security Engineers', 'Auditors', 'Paralegals', 'IT Managers', 'Technical Solutions Engineers', 'Security Engineers', 'Auditors', 'Paralegals', 'IT Managers', 'Technical Solutions Engineers']"
Course,Understanding Financial Statements: Company Performance,4.7,https://www.coursera.org/learn/income-statement,"['Income Statement', 'Financial Ratio', 'Financial Statement', 'Balance Sheet']","['Auditors', 'Financial Advisors', 'Accountants', 'Financial Analysts', 'Entrepreneurs', 'Auditors', 'Financial Advisors', 'Accountants', 'Financial Analysts', 'Entrepreneurs']"
Course,"The Modern World, Part Two: Global History since 1910",4.8,https://www.coursera.org/learn/modern-world-2,[],"['Translators', 'Journalists', 'Writers', 'Lawyers', 'Economists']"
Course,Design Thinking,4.5,https://www.coursera.org/learn/design-thinking-innovation,[],"['Instructional Designers', 'Controllers', 'Entrepreneurs', 'Marketing Specialists', 'UI/UX Designers', 'Instructional Designers', 'Controllers', 'Entrepreneurs', 'Marketing Specialists', 'UI/UX Designers']"
Course,Electric Industry Operations and Markets,4.8,https://www.coursera.org/learn/electricity,[],"['Economists', 'Business Developers', 'Chief Technology Officers (CTOs)', 'Engineers', 'Consultants']"
Course,Medical Cannabis for Pain Control,4.4,https://www.coursera.org/learn/medical-cannabis-pain-control,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Cryptography,4.6,https://www.coursera.org/learn/cryptography-sscp,[],"['Consultants', 'Engineers', 'Software Engineers']"
Course,Creating New BigQuery Datasets and Visualizing Insights,4.6,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights,[],"['Data Analysts', 'Data Engineers', 'Data Scientists', 'Business Analysts', 'Associates']"
Course,Introduction to Thermodynamics: Transferring Energy from Here to There,4.7,https://www.coursera.org/learn/thermodynamics-intro,"['Energy', 'Energy Systems', 'Mechanical Engineering', 'Energy Analysis']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Analyzing Big Data with SQL,4.9,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,"['Apache Hive', 'Apache Impala', 'Data Analysis', 'Big Data', 'SQL']","['Machine Learning Engineers', 'Data Scientists', 'Data Engineers', 'Business Analysts', 'Data Analysts']"
Course,Understanding Cancer Metastasis,4.8,https://www.coursera.org/learn/cancer-metastasis,"['Cancer', 'Molecular Biology', 'Cancer Biology', 'Cancer Stem Cells']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Negotiation  Fundamentals,4.7,https://www.coursera.org/learn/negotiation-fundamentals,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Finding Hidden Messages in DNA (Bioinformatics I),4.7,https://www.coursera.org/learn/dna-analysis,"['Bioinformatics', 'Bioinformatics Algorithms', 'Algorithms', 'Python Programming']","['Biologists', 'Scientists', 'Biostatisticians', 'Researchers', 'Medical Doctors']"
Course,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Clinical Perspective)",4.6,https://www.coursera.org/learn/hi-five-clinical,"['Health Informatics', 'Value-Based Pricing', 'Communication', 'Management']","['Nurses', 'Pharmacists', 'Medical Doctors', 'Data Analysts', 'Researchers', 'Nurses', 'Pharmacists', 'Medical Doctors', 'Data Analysts', 'Researchers']"
Course,Making Architecture,4.7,https://www.coursera.org/learn/making-architecture,[],"['Real Estate Brokers', 'Designers', 'Graphic Designers', 'Economists', 'Artists']"
Course,ADHD: Everyday Strategies for Elementary Students,4.7,https://www.coursera.org/learn/adhd-treatment,"['Teaching', 'Communication', 'Planning', 'Attention Deficit Hyperactivity Disorder (ADHD)']","['Psychologists', 'Therapists', 'Teachers', 'Social Workers', 'Medical Doctors', 'Psychologists', 'Therapists', 'Teachers', 'Social Workers', 'Medical Doctors']"
Course,Time Value of Money,4.9,https://www.coursera.org/learn/time-value-of-money,"['Financial Analysis', 'Financial Forecast', 'Developing Financial Models']","['Financial Advisors', 'Entrepreneurs', 'Lawyers', 'Business Analysts', 'Machine Learning Engineers']"
Course,The Social and Technical Context of Health Informatics,4.5,https://www.coursera.org/learn/the-socio-technical-health-informatics-context,"['health', 'Digital Health', 'Health Informatics', 'Decision Analysis', 'Informatics']","['Nurses', 'Pharmacists', 'Medical Doctors', 'Researchers', 'Data Scientists', 'Nurses', 'Pharmacists', 'Medical Doctors', 'Researchers', 'Data Scientists']"
Course,Design: Creation of Artifacts in Society,4.8,https://www.coursera.org/learn/design,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Brain and Space,4.7,https://www.coursera.org/learn/human-brain,"['Psychology', 'Cognitive Science', 'Brain', 'Neurobiology']","['Psychiatrists', 'Psychologists', 'Therapists', 'Artists', 'Medical Doctors']"
Course,Security & Safety Challenges in a Globalized World,4.7,https://www.coursera.org/learn/security-safety-globalized-world,[],"['Risk Managers', 'Lawyers', 'Filmmakers', 'Financial Analysts', 'Researchers']"
Course,Reducing Gun Violence in America: Evidence for Change,4.7,https://www.coursera.org/learn/gun-violence,"['Gun Violence Epidemiology', 'Community Change', 'Public Health Interventions', 'American Law & Policy']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Math behind Moneyball,4.5,https://www.coursera.org/learn/mathematics-sport,"['Statistics', 'Analytics', 'Microsoft Excel', 'Probability']","['Economists', 'Data Analysts', 'Entrepreneurs', 'Business Analysts', 'Data Scientists']"
Course,Songwriting: Writing the Lyrics,4.9,https://www.coursera.org/learn/songwriting-lyrics,"['Music', 'Music recording', 'Poetry', 'Songwriting']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Gender and Sexuality: Diversity and Inclusion in the Workplace,4.7,https://www.coursera.org/learn/gender-sexuality,[],"['Social Workers', 'Project Coordinators', 'Psychologists', 'Human Resources', 'HR Specialists']"
Course,Foundations of Data Science: K-Means Clustering in Python,4.8,https://www.coursera.org/learn/data-science-k-means-clustering-python,"['K-Means Clustering', 'Machine Learning', 'Programming in Python']","['Data Scientists', 'Therapists', 'Data Engineers', 'Financial Analysts', 'Filmmakers', 'Data Scientists', 'Therapists', 'Data Engineers', 'Financial Analysts', 'Filmmakers']"
Course,Bioinformatic Methods I,4.7,https://www.coursera.org/learn/bioinformatics-methods-1,"['Genetic Analysis', 'Bioinformatics Analysis', 'Evolution', 'Comparative Genomics']","['Biologists', 'Scientists', 'Biostatisticians', 'Researchers', 'Pharmacists', 'Biologists', 'Scientists', 'Biostatisticians', 'Researchers', 'Pharmacists']"
Course,Dermatology: Trip to skin,4.5,https://www.coursera.org/learn/dermatology,[],"['Medical Doctors', 'Pharmacists', 'Entrepreneurs', 'Sales Associates', 'Researchers', 'Medical Doctors', 'Pharmacists', 'Entrepreneurs', 'Sales Associates', 'Researchers']"
Course,Powerful Tools for Teaching and Learning: Digital Storytelling,4.6,https://www.coursera.org/learn/digital-storytelling,[],"['Instructional Designers', 'Librarians', 'Teachers', 'Editors', 'Journalists', 'Instructional Designers', 'Librarians', 'Teachers', 'Editors', 'Journalists']"
Course,Creating Dashboards and Storytelling with Tableau,4.6,https://www.coursera.org/learn/dataviz-dashboards,"['Storyboarding', 'Tableau Software', 'Data Virtualization', 'Data Visualization (DataViz)']","['Marketing Analysts', 'Data Analysts', 'Process Analysts', 'Auditors', 'Business Analysts']"
Course,Global Adolescent Health,4.7,https://www.coursera.org/learn/youth-health,[],"['Medical Doctors', 'Nurses', 'Social Workers', 'Psychologists', 'Professors', 'Medical Doctors', 'Nurses', 'Social Workers', 'Psychologists', 'Professors']"
