course_type,course_title,course_rating,course_link,course_skill,course_job
Course,"Federal Taxation I: Individuals, Employees, and Sole Proprietors",4.9,https://www.coursera.org/learn/federal-taxation-individuals,[],"['Accountants', 'Auditors', 'Chief Financial Officers (CFOs)', 'Real Estate Brokers', 'Lawyers', 'Accountants', 'Auditors', 'Chief Financial Officers (CFOs)', 'Real Estate Brokers', 'Lawyers']"
Course,Data Structures,4.7,https://www.coursera.org/learn/data-structures,"['Binary Search Tree', 'Priority Queue', 'Hash Table', 'Stack (Abstract Data Type)', 'List']","['Software Engineers', 'Machine Learning Engineers', 'Data Scientists', 'Data Engineers', 'Traders']"
Course,Global Environmental Management,4.6,https://www.coursera.org/learn/global-environmental-management,"['Urban Planning', 'Water Resource Development', 'Natural Resources', 'Green Technology']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Discrete Optimization,4.9,https://www.coursera.org/learn/discrete-optimization,"['Constraint Programming', 'Branch And Bound', 'Discrete Optimization', 'Linear Programming (LP)']","['Data Scientists', 'Machine Learning Engineers', 'Researchers', 'Data Engineers', 'Scientists']"
Course,Smart Contracts,4.6,https://www.coursera.org/learn/smarter-contracts,"['Cryptocurrency', 'Blockchain', 'Solidity', 'Smart Contract', 'Remix IDE']","['Chief Technology Officers (CTOs)', 'Security Engineers', 'Systems Analysts', 'Machine Learning Engineers', 'Software Engineers']"
Course,Database Management Essentials,4.6,https://www.coursera.org/learn/database-management,"['Database (DB) Design', 'Entity–Relationship (E-R) Model', 'Database (DBMS)', 'SQL']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Data-driven Astronomy,4.8,https://www.coursera.org/learn/data-driven-astronomy,"['Python Programming', 'Machine Learning', 'Applied Machine Learning', 'SQL']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Inferential Statistical Analysis with Python,4.2,https://www.coursera.org/learn/inferential-statistical-analysis-python,"['Confidence Interval', 'Python Programming', 'Statistical Inference', 'Statistical Hypothesis Testing']","['Data Scientists', 'Biostatisticians', 'Data Analysts', 'Data Engineers', 'Risk Managers']"
Course,Architecting with Google Kubernetes Engine: Production,4.7,https://www.coursera.org/learn/deploying-secure-kubernetes-containers-in-production,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Doing More with SAS Programming,4.8,https://www.coursera.org/learn/sas-programming-advanced,[],"['User Experience Researchers', 'Biostatisticians', 'Data Analysts', 'Operations Analysts', 'Data Scientists']"
Course,Instructional Methods in Health Professions Education,4.6,https://www.coursera.org/learn/instructional-methods-education,"['Teaching', 'Simulation', 'Instructional Design', 'Teaching Method']","['Instructional Designers', 'Nurses', 'Medical Doctors', 'Dentists', 'Professors', 'Instructional Designers', 'Nurses', 'Medical Doctors', 'Dentists', 'Professors']"
Course,"Excel/VBA for Creative Problem Solving, Part 2",4.9,https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-2,[],"['Financial Analysts', 'Process Analysts', 'Risk Managers', 'Financial Advisors', 'Economists', 'Financial Analysts', 'Process Analysts', 'Risk Managers', 'Financial Advisors', 'Economists']"
Course,Applied Text Mining in Python,4.2,https://www.coursera.org/learn/python-text-mining,"['Natural Language Toolkit (NLTK)', 'Text Mining', 'Python Programming', 'Natural Language Processing']","['Data Scientists', 'Data Analysts', 'Machine Learning Engineers', 'Technical Leads', 'User Experience Researchers']"
Course,Sensors and Sensor Circuit Design,4.5,https://www.coursera.org/learn/sensors-circuit-interface,[],"['Engineers', 'Technical Solutions Engineers', 'Security Engineers', 'Machine Learning Engineers', 'Scientists', 'Engineers', 'Technical Solutions Engineers', 'Security Engineers', 'Machine Learning Engineers', 'Scientists']"
Course,Statistics with SAS,4.9,https://www.coursera.org/learn/sas-statistics,[],"['Data Analysts', 'Medical Doctors', 'Economists', 'Scientists', 'Data Scientists']"
Course,"Greedy Algorithms, Minimum Spanning Trees, and Dynamic Programming",4.8,https://www.coursera.org/learn/algorithms-greedy,"['Spanning Tree', 'Algorithms', 'Dynamic Programming', 'Greedy Algorithm']","['Machine Learning Engineers', 'Software Engineers', 'Data Scientists', 'Research Assistants', 'Tutors']"
Course,"Leading for Equity, Diversity and Inclusion in Higher Education",4.8,https://www.coursera.org/learn/leading-for-equity-diversity-inclusion,[],"['Assistants', 'Executive Directors', 'Professors', 'Teachers', 'Administrators']"
Course,Introduction to Algae,4.7,https://www.coursera.org/learn/algae,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Everyday Chinese Medicine,4.7,https://www.coursera.org/learn/everyday-chinese-medicine,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Networking in GCP: Defining and Implementing Networks,4.9,https://www.coursera.org/learn/networking-gcp-defining-implementing-networks,[],"['Technical Solutions Engineers', 'Systems Engineers', 'System Administrators', 'IT Support', 'IT Managers', 'Technical Solutions Engineers', 'Systems Engineers', 'System Administrators', 'IT Support', 'IT Managers']"
Course,Web Design: Strategy and Information Architecture,4.8,https://www.coursera.org/learn/web-design-strategy,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Concurrency in Go,4.6,https://www.coursera.org/learn/golang-concurrency,[],"['System Administrators', 'Software Engineers', 'Technical Solutions Engineers', 'Chief Technology Officers (CTOs)', 'Machine Learning Engineers', 'System Administrators', 'Software Engineers', 'Technical Solutions Engineers', 'Chief Technology Officers (CTOs)', 'Machine Learning Engineers']"
Course,Machine Learning Using SAS Viya,4.6,https://www.coursera.org/learn/machine-learning-sas,[],"['Biostatisticians', 'Risk Managers', 'Data Analysts', 'Data Scientists', 'Business Analysts']"
Course,Python Classes and Inheritance,4.7,https://www.coursera.org/learn/python-classes-inheritance,[],"['Data Scientists', 'Process Analysts', 'Machine Learning Engineers', 'Data Engineers', 'Data Analysts']"
Course,Data Collection and Processing with Python,4.7,https://www.coursera.org/learn/data-collection-processing-python,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Intro to TensorFlow,4.5,https://www.coursera.org/learn/intro-tensorflow,"['Application Programming Interfaces (API)', 'Estimator', 'Machine Learning', 'Tensorflow', 'Cloud Computing']","['Data Scientists', 'Machine Learning Engineers', 'Chief Technology Officers (CTOs)', 'Data Engineers', 'Technical Leads']"
Course,Introduction to MongoDB,4.5,https://www.coursera.org/learn/introduction-mongodb,[],"['Data Engineers', 'Technical Leads', 'Data Scientists', 'Software Engineers', 'Data Analysts', 'Data Engineers', 'Technical Leads', 'Data Scientists', 'Software Engineers', 'Data Analysts']"
Course,Applying Data Analytics in Finance,4.4,https://www.coursera.org/learn/applying-data-analytics-business-in-finance,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Brand Identity and Strategy,3.9,https://www.coursera.org/learn/brand-identity-strategy,"['Advertising', 'Logo', 'Brand', 'Brand Identity']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Complex Analysis,4.8,https://www.coursera.org/learn/complex-analysis,"['Power Series', 'Complex Analysis', 'Mapping', 'Optimizing Compiler']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Legal Tech & Startups,4.5,https://www.coursera.org/learn/legal-tech-startups,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,API Development on Google Cloud's Apigee API Platform,4.7,https://www.coursera.org/learn/api-development-apigee-gcp,[],"['Technical Leads', 'Software Engineers', 'Consultants', 'Associates', 'Technical Solutions Engineers']"
Course,"Modern Robotics, Course 1:  Foundations of Robot Motion",4.7,https://www.coursera.org/learn/modernrobotics-course1,[],"['Machine Learning Engineers', 'Technical Solutions Engineers', 'Engineers', 'Data Scientists', 'Research Assistants']"
Course,Securing and Integrating Components of your Application,4.6,https://www.coursera.org/learn/securing-integrating-components-app,"['Application Programming Interfaces (API)', 'Google Cloud Platform', 'Cloud Computing']","['Technical Leads', 'Technical Solutions Engineers', 'Software Engineers', 'Chief Technology Officers (CTOs)', 'Data Engineers']"
Course,Building Resilient Streaming Systems on Google Cloud Platform,4.7,https://www.coursera.org/learn/building-resilient-streaming-systems-gcp,"['Bigquery', 'Bigtable', 'Dataflow', 'Publish–Subscribe Pattern']","['Data Engineers', 'Technical Leads', 'Data Scientists', 'Technical Solutions Engineers', 'Chief Technology Officers (CTOs)']"
Course,Schizophrenia,4.7,https://www.coursera.org/learn/schizophrenia,"['Psychology', 'Psychiatry', 'Psychiatric Disorders', 'Psychotherapy']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Running Product Design Sprints,4.6,https://www.coursera.org/learn/uva-darden-running-design-sprints,"['Usability Testing', 'Agile Software Development', 'Design Thinking', 'Design Sprint', 'Lean Startup']","['User Experience Researchers', 'Designers', 'Product Managers', 'UI/UX Designers', 'Project Managers']"
Course,Spatial Data Science and Applications,4.4,https://www.coursera.org/learn/spatial-data-science,"['Spatial Analysis', 'Qgis', 'Big Data', 'Geographic Information System (GIS)']","['Geologists', 'Data Scientists', 'Economists', 'Risk Managers', 'Data Analysts']"
Course,"Data Wrangling, Analysis and AB Testing with SQL",4.3,https://www.coursera.org/learn/data-wrangling-analysis-abtesting,"['A/B Testing', 'Query String', 'Data Analysis', 'Predictive Analytics', 'SQL']","['Marketing Analysts', 'Data Analysts', 'Business Analysts', 'Data Scientists', 'Financial Analysts']"
Course,VLSI CAD Part II: Layout,4.8,https://www.coursera.org/learn/vlsi-cad-layout,[],"['Engineers', 'Machine Learning Engineers', 'Research Assistants', 'Professors', 'Data Engineers', 'Engineers', 'Machine Learning Engineers', 'Research Assistants', 'Professors', 'Data Engineers']"
Course,Design Patterns,4.7,https://www.coursera.org/learn/design-patterns,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Science of Stem Cells,4.7,https://www.coursera.org/learn/stem-cells,[],"['Biologists', 'Scientists', 'Pharmacists', 'Medical Doctors', 'Researchers']"
Course,Introduction to battery-management systems,4.8,https://www.coursera.org/learn/battery-management-systems,[],"['Engineers', 'Technical Solutions Engineers', 'Machine Learning Engineers', 'Researchers', 'Research Assistants']"
Course,Assessment in Higher Education: Professional Development for Teachers,4.8,https://www.coursera.org/learn/assessment-higher-education,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Tropical Parasitology: Protozoans, Worms, Vectors and Human Diseases",4.7,https://www.coursera.org/learn/parasitology,"['Disease Control', 'Disease Biology', 'Parasitology', 'Microbiology']","['Biologists', 'Medical Doctors', 'Pharmacists', 'Nurses', 'Scientists']"
Course,Advanced Neurobiology I,3.9,https://www.coursera.org/learn/advanced-neurobiology1,[],"['Psychiatrists', 'Biologists', 'Medical Doctors', 'Psychologists', 'Therapists', 'Psychiatrists', 'Biologists', 'Medical Doctors', 'Psychologists', 'Therapists']"
Course,Transacting on the Blockchain,4.8,https://www.coursera.org/learn/transacting-blockchain,[],"['Risk Managers', 'Entrepreneurs', 'Security Engineers', 'Business Developers', 'Technical Solutions Engineers']"
Course,Academic Listening and Note-Taking,4.6,https://www.coursera.org/learn/note-taking,"['English Language', 'Lecture', 'Note Taking', 'Speech']","['Translators', 'Risk Managers', 'Machine Learning Engineers', 'Teachers', 'Accountants']"
Course,"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",4.8,https://www.coursera.org/learn/algorithms-npcomplete,"['Data Structure', 'Algorithms', 'Np-Completeness', 'Dynamic Programming']","['Machine Learning Engineers', 'Data Scientists', 'Software Engineers', 'Scientists', 'Vice Presidents', 'Machine Learning Engineers', 'Data Scientists', 'Software Engineers', 'Scientists', 'Vice Presidents']"
Course,Fundamentals of Parallelism on Intel Architecture,4.3,https://www.coursera.org/learn/parallelism-ia,"['Distributed Computing', 'Computer Architecture', 'Openmp', 'Parallel Computing']","['Technical Leads', 'Machine Learning Engineers', 'Software Engineers', 'Data Engineers', 'Research Assistants', 'Technical Leads', 'Machine Learning Engineers', 'Software Engineers', 'Data Engineers', 'Research Assistants']"
Course,Introduction to Ancient Egypt and Its Civilization,4.6,https://www.coursera.org/learn/introancientegypt,"['Art History', 'Art', 'History', 'Mythology']","['Translators', 'Artists', 'Customer Care Reps', 'Paralegals', 'Librarians']"
Course,DNA Decoded,4.8,https://www.coursera.org/learn/dna-decoded,[],"['Biologists', 'Scientists', 'Pharmacists', 'Researchers', 'Research Assistants']"
Course,Applied Social Network Analysis in Python,4.6,https://www.coursera.org/learn/python-social-network-analysis,"['Graph Theory', 'Network Analysis', 'Python Programming', 'Social Network Analysis']","['Data Scientists', 'Data Analysts', 'Machine Learning Engineers', 'User Experience Researchers', 'Technical Leads']"
Course,Mitigating Security Vulnerabilities on Google Cloud Platform,4.7,https://www.coursera.org/learn/mitigating-security-vulnerabilites-gcp,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Finite Element Method for Problems in Physics,4.6,https://www.coursera.org/learn/finite-element-method,"['Finite Differences', 'C++', 'C Sharp (C#) (Programming Language)', 'Matrices']","['Technical Solutions Engineers', 'Machine Learning Engineers', 'Engineers', 'Researchers', 'Research Assistants']"
Course,Principles of Secure Coding,4.3,https://www.coursera.org/learn/secure-coding-principles,[],"['Security Engineers', 'Machine Learning Engineers', 'Software Engineers', 'Data Scientists', 'Data Engineers']"
Course,Ecosystem Services: a Method for Sustainable Development,4.7,https://www.coursera.org/learn/ecosystem-services,[],"['Biologists', 'User Experience Researchers', 'Economists', 'Scientists', 'Researchers']"
Course,Introduction to Business Analytics: Communicating with Data,4.8,https://www.coursera.org/learn/intro-business-analytics,"['Data Analysis', 'Analytics', 'Business Analytics', 'Health Care']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Corporate & Commercial Law II: Business Forms, Financing & Governmental Regulation",4.8,https://www.coursera.org/learn/corporate-commercial-law-part2,[],"['Lawyers', 'Paralegals', 'Economists', 'Associates', 'Financial Analysts', 'Lawyers', 'Paralegals', 'Economists', 'Associates', 'Financial Analysts']"
Course,Verb Tenses and Passives,4.8,https://www.coursera.org/learn/verb-passives,"['English Grammar', 'Grammar', 'Perfect Tenses', 'English Language']","['Translators', 'Technical Writers', 'Teachers', 'Social Workers', 'HR Specialists', 'Translators', 'Technical Writers', 'Teachers', 'Social Workers', 'HR Specialists']"
Course,Software Architecture,4.4,https://www.coursera.org/learn/software-architecture,[],"['Software Engineers', 'Chief Technology Officers (CTOs)', 'IT Managers', 'Machine Learning Engineers', 'Data Scientists']"
Course,Wind resources for renewable energies,4.1,https://www.coursera.org/learn/wind-for-renewable-energies,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,"Server-side Development with NodeJS, Express and MongoDB",4.8,https://www.coursera.org/learn/server-side-nodejs,"['Authentication', 'Node.Js', 'Mongodb', 'Express.Js']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Basic Data Processing and Visualization,4.4,https://www.coursera.org/learn/basic-data-processing-visualization-python,"['Python Libraries', 'Data Pre-Processing', 'Data Visualization (DataViz)', 'Web Scraping']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,API Security on Google Cloud's Apigee API Platform,4.6,https://www.coursera.org/learn/api-security-apigee-gcp,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Antimicrobial resistance - theory and methods,4.6,https://www.coursera.org/learn/antimicrobial-resistance,"['Drug Resistance', 'Antimicrobial', 'Genome', 'Microbiology']","['Biologists', 'Pharmacists', 'Scientists', 'Medical Doctors', 'Biostatisticians']"
Course,Computer Vision Basics,3.9,https://www.coursera.org/learn/computer-vision-basics,"['Computer Vision', 'Computer Programming', 'Matlab']","['Machine Learning Engineers', 'Data Scientists', 'Researchers', 'Software Engineers', 'Engineers', 'Machine Learning Engineers', 'Data Scientists', 'Researchers', 'Software Engineers', 'Engineers']"
Course,Stories of Infection,4.9,https://www.coursera.org/learn/stories-of-infection,"['Infection Control', 'Microbiology', 'Immunology', 'Medicine']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Toxicology 21: Scientific Applications,4.6,https://www.coursera.org/learn/toxicology-21,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Web Design: Wireframes to Prototypes,4.9,https://www.coursera.org/learn/web-design-wireframes-prototypes,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Research Proposal: Initiating Research,4.5,https://www.coursera.org/learn/research-proposal-initiating-research,"['Market Research', 'Research Methods', 'Product Research', 'Marketing Intelligence']","['User Experience Researchers', 'Tutors', 'Marketing Analysts', 'Marketing Specialists', 'UI/UX Designers']"
Course,Large Marine Ecosystems: Assessment and Management,4.7,https://www.coursera.org/learn/large-marine-ecosystems,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Humanitarian communication : Addressing key challenges,4.6,https://www.coursera.org/learn/humanitarian-communication,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Teach English Now! Teaching Language Online,4.5,https://www.coursera.org/learn/teachlanguageonline,[],"['Teachers', 'Translators', 'Writers', 'Entrepreneurs', 'Administrators', 'Teachers', 'Translators', 'Writers', 'Entrepreneurs', 'Administrators']"
Course,The Changing Global Order,4.7,https://www.coursera.org/learn/changing-global-order,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Functional Program Design in Scala,4.5,https://www.coursera.org/learn/progfun2,"['Streams', 'Functional Design', 'Reactive Programming', 'Functional Programming']","['Data Engineers', 'Machine Learning Engineers', 'Software Engineers', 'Data Scientists', 'Chief Technology Officers (CTOs)', 'Data Engineers', 'Machine Learning Engineers', 'Software Engineers', 'Data Scientists', 'Chief Technology Officers (CTOs)']"
Course,Networking in GCP: Hybrid Connectivity and Network Management,4.9,https://www.coursera.org/learn/networking-gcp-hybrid-connectivity-network-management,[],"['Technical Solutions Engineers', 'Systems Engineers', 'System Administrators', 'IT Support', 'Data Engineers']"
Course,New Technologies for Business Leaders,4.2,https://www.coursera.org/learn/new-technologies-business-leaders,[],"['Chief Financial Officers (CFOs)', 'Business Developers', 'Entrepreneurs', 'Consultants', 'Managing Directors', 'Chief Financial Officers (CFOs)', 'Business Developers', 'Entrepreneurs', 'Consultants', 'Managing Directors']"
Course,Advances in Stem Cell Biology,4.7,https://www.coursera.org/learn/advances-stem-cells,[],"['Biologists', 'Dentists', 'Scientists', 'Pharmacists', 'Researchers']"
Course,Accounting for Decision Making,4.8,https://www.coursera.org/learn/accounting,[],"['Chief Financial Officers (CFOs)', 'Accountants', 'Risk Managers', 'Account Managers', 'Financial Analysts', 'Chief Financial Officers (CFOs)', 'Accountants', 'Risk Managers', 'Account Managers', 'Financial Analysts']"
Course,Formal Financial Accounting,4.6,https://www.coursera.org/learn/formal-financial-accounting,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Qualitative Research Methods,4.5,https://www.coursera.org/learn/qualitative-methods,[],"['User Experience Researchers', 'Researchers', 'Project Coordinators', 'Tutors', 'Professors']"
Course,"App Deployment, Debugging, and Performance",4.5,https://www.coursera.org/learn/app-deployment-debugging-performance,"['Google Container Engine', 'Debugging', 'Google Cloud Platform', 'Cloud Computing']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Approaching Music Theory: Melodic Forms and Simple Harmony,4.7,https://www.coursera.org/learn/melodic-forms-simple-harmony,"['Music', 'Classical Music', 'Jazz', 'Music composition', 'Music theory']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Finance for Startups,4.7,https://www.coursera.org/learn/finance-for-startups,[],"['Financial Advisors', 'Chief Financial Officers (CFOs)', 'Entrepreneurs', 'Financial Analysts', 'Marketing Specialists', 'Financial Advisors', 'Chief Financial Officers (CFOs)', 'Entrepreneurs', 'Financial Analysts', 'Marketing Specialists']"
Course,Social Pedagogy across Europe,4.8,https://www.coursera.org/learn/social-pedagogy-europe,[],"['Social Workers', 'Professors', 'Teachers', 'Managers']"
Course,Global Financing Solutions  (by EDHEC and Société Générale),4.5,https://www.coursera.org/learn/global-financing-solutions,"['hedging', 'Syndication', 'project finance', 'Capital Market', 'Acquisition & Buy-Outs']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,VLSI CAD Part I: Logic,4.8,https://www.coursera.org/learn/vlsi-cad-logic,"['Logic Gate', 'Computer-Aided Design (CAD)', 'Digital Design', 'Boolean Algebra']","['Engineers', 'Machine Learning Engineers', 'Technical Solutions Engineers', 'Research Assistants', 'Data Scientists']"
Course,Fitting Statistical Models to Data with Python,4.3,https://www.coursera.org/learn/fitting-statistical-models-data-python,"['Bayesian Statistics', 'Python Programming', 'Statistical Model', 'statistical regression']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Practical Machine Learning on H2O,4.5,https://www.coursera.org/learn/machine-learning-h2o,[],"['Data Scientists', 'Machine Learning Engineers', 'Data Analysts', 'Data Engineers', 'Technical Solutions Engineers', 'Data Scientists', 'Machine Learning Engineers', 'Data Analysts', 'Data Engineers', 'Technical Solutions Engineers']"
Course,Concurrent Programming in Java,4.5,https://www.coursera.org/learn/concurrent-programming-in-java,"['Concurrency (Computer Science)', 'Actor Model', 'Optimistic Concurrency Control', 'Java Concurrency']","['Software Engineers', 'Machine Learning Engineers', 'Data Engineers', 'Data Scientists', 'Scientists']"
Course,Decentralized Applications (Dapps),4.6,https://www.coursera.org/learn/decentralized-apps-on-blockchain,"['MetaMask client', 'Blockchain', 'Decentralized Applications', 'Truffle IDE', 'Smart Contract']","['Chief Technology Officers (CTOs)', 'Security Engineers', 'Machine Learning Engineers', 'Software Engineers', 'Data Scientists']"
Course,Industrial IoT Markets and Security,4.6,https://www.coursera.org/learn/industrial-iot-markets-security,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Practical SAS Programming and Certification Review,4.8,https://www.coursera.org/learn/sas-programming-certification-review,[],"['Data Analysts', 'Data Scientists', 'Business Analysts', 'Analysts (General)', 'Research Assistants']"
Course,Introduction to Molecular Spectroscopy,4.6,https://www.coursera.org/learn/spectroscopy,[],"['Chemists', 'Scientists', 'Researchers', 'Pharmacists', 'Professors', 'Chemists', 'Scientists', 'Researchers', 'Pharmacists', 'Professors']"
Course,The Economics of Agro-Food Value Chains,4.3,https://www.coursera.org/learn/valuechains,[],"['Entrepreneurs', 'Economists', 'Marketing Specialists', 'Consultants', 'HR Specialists']"
Course,Front-End JavaScript Frameworks: Angular,4.8,https://www.coursera.org/learn/angular,"['Node.Js', 'Angularjs', 'Reactive Programming', 'Typescript']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Influencer Marketing Strategy,4.7,https://www.coursera.org/learn/influencer-marketing-strategy,[],"['Marketing Specialists', 'Marketing Managers', 'Marketers', 'Community Managers', 'Public Relations Specialists']"
Course,Basics of Extracellular Vesicles,4.8,https://www.coursera.org/learn/extracellular-vesicles,"['Biology', 'Sample Preparation', 'Sample Collection', 'Cell Biology']","['Biologists', 'Scientists', 'Researchers', 'Medical Doctors', 'Research Assistants', 'Biologists', 'Scientists', 'Researchers', 'Medical Doctors', 'Research Assistants']"
Course,Data Structures and Performance,4.8,https://www.coursera.org/learn/data-structures-optimizing-performance,"['Trees (Data Structures)', 'Data Structure', 'Linked List', 'Binary Tree']","['Software Engineers', 'Machine Learning Engineers', 'Data Scientists', 'Security Engineers', 'Data Engineers']"
Course,Introduction to Supply Chain Finance & Blockchain Technology,4.7,https://www.coursera.org/learn/introduction-supply-chain-finance-blockchain-technology,"['Blockchain Technology Implementation', 'Foreign Currency Risk Management', 'Accounts Receivable Management', 'Accounts Payable Management', 'Trade Finance Management']","['Process Analysts', 'Traders', 'Risk Managers', 'Entrepreneurs', 'Account Managers']"
